HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459751.59774,2022-06-21.0924202,bi,1.41,16.039,14.488,0.053,5.821,0.282,g
2459751.59899,2022-06-21.0936678,bi,1.61,16.440,14.550,0.038,5.494,0.194,g
2459751.70284,2022-06-21.1975237,bi,1.35,14.490,>14.490,99.990,4.341,1.162,g
2459751.70408,2022-06-21.1987688,bi,1.41,14.199,>14.199,99.990,5.139,1.522,g
2459751.70532,2022-06-21.2000002,bi,1.44,14.657,14.516,0.192,5.675,0.996,g
2459753.86373,2022-06-23.3584171,bq,1.45,16.796,14.658,0.030,4.977,0.140,g
2459753.86495,2022-06-23.3596497,bq,1.45,16.848,14.542,0.026,5.536,0.133,g
2459753.86619,2022-06-23.3608892,bq,1.49,16.805,14.577,0.028,5.362,0.139,g
2459754.91763,2022-06-24.4123289,bA,2.00,17.037,14.552,0.022,5.484,0.112,g
2459754.91890,2022-06-24.4135894,bA,2.01,17.049,14.555,0.022,5.473,0.111,g
2459754.92014,2022-06-24.4148370,bA,2.01,17.000,14.534,0.023,5.579,0.116,g
2459754.97926,2022-06-24.4739512,bA,2.01,17.017,14.537,0.022,5.562,0.115,g
2459754.98051,2022-06-24.4752049,bA,2.01,17.020,14.549,0.022,5.497,0.114,g
2459754.98174,2022-06-24.4764295,bA,2.01,16.996,14.551,0.023,5.490,0.117,g
2459754.98701,2022-06-24.4817059,bA,2.01,16.974,14.591,0.024,5.291,0.119,g
2459754.98826,2022-06-24.4829526,bA,2.00,16.999,14.579,0.024,5.350,0.116,g
2459754.98950,2022-06-24.4841957,bA,2.01,16.971,14.538,0.023,5.556,0.120,g
2459756.75098,2022-06-26.2456857,bE,1.55,15.900,14.592,0.066,5.291,0.318,g
2459756.75228,2022-06-26.2469844,bE,1.52,15.533,14.367,0.075,6.507,0.446,g
2459756.75357,2022-06-26.2482758,bE,1.53,15.493,14.684,0.104,4.857,0.462,g
2459756.82641,2022-06-26.3211166,bE,1.52,14.633,>14.633,99.990,4.464,1.018,g
2459756.82771,2022-06-26.3224167,bE,1.57,15.318,14.618,0.115,5.163,0.543,g
2459756.82902,2022-06-26.3237215,bE,1.58,15.227,14.473,0.110,5.903,0.593,g
2459758.97522,2022-06-28.4699493,bA,2.15,17.024,14.569,0.023,5.401,0.113,g
2459758.97647,2022-06-28.4711959,bA,2.21,16.965,14.558,0.024,5.453,0.120,g
2459758.97773,2022-06-28.4724540,bA,2.24,16.934,14.534,0.024,5.579,0.124,g
2459759.58136,2022-06-29.0760961,bm,1.55,16.361,14.581,0.042,5.342,0.208,g
2459759.58261,2022-06-29.0773371,bm,1.56,16.381,14.578,0.041,5.358,0.204,g
2459759.58385,2022-06-29.0785776,bm,1.57,16.396,14.532,0.039,5.586,0.201,g
2459760.66067,2022-06-30.1554127,bi,1.45,16.850,14.566,0.027,5.417,0.133,g
2459760.66190,2022-06-30.1566510,bi,1.36,16.842,14.506,0.025,5.722,0.134,g
2459760.66315,2022-06-30.1578927,bi,1.39,16.815,14.530,0.027,5.597,0.137,g
2459761.68349,2022-07-01.1782548,bE,1.46,16.871,14.511,0.025,5.696,0.131,g
2459761.68480,2022-07-01.1795585,bE,1.49,16.941,14.573,0.025,5.381,0.122,g
2459761.68608,2022-07-01.1808460,bE,1.50,16.914,14.497,0.024,5.771,0.126,g
2459762.77939,2022-07-02.2741793,bi,1.41,16.727,14.562,0.030,5.433,0.149,g
2459762.78063,2022-07-02.2754128,bi,1.45,16.795,14.609,0.029,5.205,0.139,g
2459762.78187,2022-07-02.2766568,bi,1.43,16.756,14.558,0.029,5.454,0.145,g
2459765.80165,2022-07-05.2964976,bA,2.11,16.829,14.565,0.027,5.422,0.137,g
2459765.80292,2022-07-05.2977570,bA,2.12,16.890,14.579,0.026,5.351,0.129,g
2459765.80418,2022-07-05.2990258,bA,2.11,16.812,14.594,0.028,5.278,0.139,g
2459768.31381,2022-07-07.8087001,bm,1.51,16.178,14.491,0.046,5.803,0.246,g
2459768.31505,2022-07-07.8099383,bm,1.47,16.164,14.483,0.046,5.850,0.249,g
2459768.31629,2022-07-07.8111850,bm,1.57,16.148,14.529,0.049,5.601,0.253,g
2459769.75786,2022-07-09.2527942,bi,1.47,16.368,14.504,0.039,5.736,0.207,g
2459769.75910,2022-07-09.2540275,bi,1.41,16.346,14.612,0.044,5.193,0.211,g
2459769.76032,2022-07-09.2552539,bi,1.52,16.499,14.512,0.035,5.694,0.183,g
2459769.86025,2022-07-09.3551918,bq,1.48,16.773,14.609,0.030,5.204,0.143,g
2459769.86149,2022-07-09.3564300,bq,1.44,16.706,14.576,0.031,5.368,0.152,g
2459769.86272,2022-07-09.3576613,bq,1.43,16.752,14.617,0.031,5.167,0.145,g
2459772.75017,2022-07-12.2451920,bq,1.50,15.504,14.542,0.091,5.534,0.458,g
2459772.75142,2022-07-12.2464376,bq,1.88,15.417,>15.417,99.990,2.006,0.495,g
2459772.75266,2022-07-12.2476755,bq,2.03,15.469,15.030,0.146,3.533,0.472,g
2459772.75772,2022-07-12.2527483,bq,1.36,15.370,14.690,0.117,4.832,0.517,g
2459772.75898,2022-07-12.2540020,bq,1.79,15.589,>15.589,99.990,1.599,0.422,g
2459772.76021,2022-07-12.2552324,bq,2.07,15.365,14.584,0.107,5.324,0.520,g
2459774.96643,2022-07-14.4615297,bA,2.19,15.885,14.773,0.079,4.476,0.322,g
2459774.96768,2022-07-14.4627843,bA,2.13,16.161,14.571,0.051,5.390,0.250,g
2459774.96896,2022-07-14.4640589,bA,2.23,15.746,14.530,0.072,5.596,0.366,g
2459775.95691,2022-07-15.4520388,bA,2.13,16.163,14.543,0.049,5.534,0.249,g
2459775.95817,2022-07-15.4533062,bA,2.09,16.016,14.557,0.057,5.459,0.286,g
2459775.95941,2022-07-15.4545478,bA,2.17,16.148,14.580,0.052,5.345,0.253,g
2459779.84182,2022-07-19.3371071,bq,1.57,16.437,14.606,0.040,5.222,0.194,g
2459779.84304,2022-07-19.3383234,bq,1.53,16.453,14.554,0.038,5.476,0.192,g
2459779.84427,2022-07-19.3395534,bq,1.55,16.427,14.575,0.040,5.374,0.196,g
2459782.69995,2022-07-22.1953526,bi,1.35,16.843,14.584,0.027,5.326,0.134,g
2459782.70119,2022-07-22.1965940,bi,1.40,16.816,14.576,0.028,5.366,0.137,g
2459782.70243,2022-07-22.1978353,bi,1.44,16.873,14.540,0.025,5.547,0.130,g
2459783.73033,2022-07-23.2257895,bE,1.47,16.891,14.547,0.025,5.507,0.128,g
2459783.73162,2022-07-23.2270702,bE,1.51,16.820,14.540,0.027,5.546,0.137,g
2459783.73289,2022-07-23.2283519,bE,1.49,16.801,14.509,0.026,5.709,0.139,g
2459785.85834,2022-07-25.3538896,bA,2.03,16.951,14.559,0.024,5.450,0.121,g
2459785.85961,2022-07-25.3551575,bA,2.03,17.099,14.569,0.021,5.400,0.107,g
2459785.86087,2022-07-25.3564207,bA,2.03,17.046,14.572,0.022,5.382,0.111,g
2459785.91227,2022-07-25.4078232,bA,2.02,16.944,14.565,0.024,5.423,0.122,g
2459785.91354,2022-07-25.4090881,bA,2.01,16.999,14.585,0.024,5.321,0.117,g
2459785.91479,2022-07-25.4103464,bA,2.01,17.004,14.592,0.024,5.291,0.116,g
2459785.92758,2022-07-25.4231347,bA,2.02,16.991,14.545,0.023,5.524,0.117,g
2459785.92885,2022-07-25.4243980,bA,2.01,17.007,14.582,0.023,5.336,0.115,g
2459785.93011,2022-07-25.4256606,bA,2.02,16.958,14.543,0.024,5.533,0.120,g
2459786.74463,2022-07-26.2402299,bE,1.47,16.807,14.581,0.028,5.341,0.138,g
2459786.74593,2022-07-26.2415269,bE,1.48,16.771,14.550,0.028,5.499,0.143,g
2459786.74722,2022-07-26.2428100,bE,1.48,16.794,14.526,0.027,5.622,0.140,g
2459787.73005,2022-07-27.2256932,bi,1.45,16.732,14.550,0.029,5.497,0.148,g
2459787.73127,2022-07-27.2269142,bi,1.44,16.793,14.635,0.030,5.082,0.140,g
2459787.73252,2022-07-27.2281652,bi,1.37,16.569,14.619,0.036,5.159,0.172,g
2459788.67038,2022-07-28.1660747,bi,1.51,16.733,14.529,0.029,5.602,0.148,g
2459788.67162,2022-07-28.1673163,bi,1.47,16.708,14.555,0.030,5.467,0.151,g
2459788.67285,2022-07-28.1685458,bi,1.43,16.688,14.556,0.031,5.467,0.154,g
2459788.68181,2022-07-28.1775053,bi,1.45,16.784,14.590,0.029,5.296,0.141,g
2459788.68306,2022-07-28.1787517,bi,1.55,16.908,14.574,0.025,5.378,0.126,g
2459788.68431,2022-07-28.1800017,bi,1.45,16.746,14.522,0.028,5.640,0.146,g
2459789.82762,2022-07-29.3233694,bq,1.45,16.724,14.585,0.030,5.322,0.149,g
2459789.82886,2022-07-29.3246137,bq,1.48,16.705,14.559,0.030,5.453,0.153,g
2459789.83009,2022-07-29.3258424,bq,1.47,16.817,14.622,0.029,5.143,0.138,g
2459792.38206,2022-07-31.8779590,bm,2.08,16.354,14.525,0.041,5.623,0.209,g
2459792.38330,2022-07-31.8792049,bm,2.09,16.387,14.526,0.039,5.615,0.203,g
2459792.38455,2022-07-31.8804503,bm,2.08,16.424,14.541,0.039,5.544,0.197,g
2459793.60204,2022-08-02.0980046,bE,1.42,16.907,14.538,0.025,5.554,0.127,g
2459793.60331,2022-08-02.0992817,bE,1.48,16.914,14.574,0.025,5.377,0.126,g
2459793.60461,2022-08-02.1005829,bE,1.53,16.875,14.571,0.026,5.391,0.130,g
2459794.59263,2022-08-03.0886468,bi,1.50,16.810,14.559,0.027,5.450,0.138,g
2459794.59388,2022-08-03.0898991,bi,1.53,16.834,14.557,0.027,5.459,0.135,g
2459794.59513,2022-08-03.0911479,bi,1.60,16.700,14.534,0.030,5.575,0.152,g
2459795.70668,2022-08-04.2027685,bE,1.58,16.831,14.563,0.027,5.429,0.135,g
2459795.70796,2022-08-04.2040565,bE,1.53,16.786,14.573,0.028,5.381,0.141,g
2459795.70925,2022-08-04.2053412,bE,1.48,16.814,14.500,0.026,5.758,0.137,g
2459797.39788,2022-08-05.8940787,bm,1.51,16.159,14.433,0.045,6.122,0.251,g
2459797.39912,2022-08-05.8953194,bm,1.48,16.191,14.574,0.049,5.377,0.243,g
2459797.40036,2022-08-05.8965601,bm,1.50,16.230,14.674,0.052,4.901,0.234,g
2459799.87205,2022-08-08.3684038,bA,2.13,16.172,14.663,0.055,4.951,0.247,g
2459799.87330,2022-08-08.3696481,bA,2.12,16.257,14.649,0.050,5.015,0.229,g
2459799.87455,2022-08-08.3708991,bA,2.12,16.205,14.547,0.048,5.510,0.240,g
2459801.79614,2022-08-10.2926170,bA,2.25,15.997,14.556,0.058,5.468,0.290,g
2459801.79740,2022-08-10.2938755,bA,2.30,15.930,14.610,0.065,5.203,0.309,g
2459801.79866,2022-08-10.2951337,bA,2.31,15.830,14.674,0.076,4.904,0.338,g
2459804.68802,2022-08-13.1847039,bE,1.58,16.003,14.624,0.062,5.137,0.289,g
2459804.68931,2022-08-13.1859887,bE,1.46,16.055,14.656,0.060,4.988,0.276,g
2459804.69060,2022-08-13.1872753,bE,1.51,16.047,14.610,0.058,5.201,0.278,g
2459805.86447,2022-08-14.3612232,bA,2.04,16.343,14.549,0.042,5.500,0.212,g
2459805.86573,2022-08-14.3624918,bA,2.03,16.340,14.572,0.043,5.385,0.212,g
2459805.86698,2022-08-14.3637406,bA,2.04,16.337,14.565,0.043,5.421,0.213,g
2459806.72522,2022-08-15.2220540,bq,1.62,16.247,14.415,0.040,6.227,0.231,g
2459806.72649,2022-08-15.2233081,bq,1.53,16.320,14.634,0.046,5.088,0.216,g
2459806.72770,2022-08-15.2245339,bq,1.60,16.262,14.623,0.048,5.139,0.228,g
2459807.68986,2022-08-16.1867526,bE,1.48,16.396,14.498,0.038,5.761,0.202,g
2459807.69116,2022-08-16.1880511,bE,1.46,16.421,14.509,0.038,5.706,0.197,g
2459807.69244,2022-08-16.1893356,bE,1.53,16.220,14.499,0.045,5.760,0.237,g
2459810.79180,2022-08-19.2889218,bA,2.03,17.031,14.547,0.022,5.509,0.113,g
2459810.79305,2022-08-19.2901822,bA,2.03,17.079,14.543,0.021,5.530,0.108,g
2459810.79431,2022-08-19.2914464,bA,2.03,16.996,14.514,0.022,5.680,0.117,g
2459812.53909,2022-08-21.0363479,bE,1.45,16.905,14.532,0.025,5.586,0.127,g
2459812.54038,2022-08-21.0376342,bE,1.39,16.964,14.560,0.024,5.444,0.120,g
2459812.54165,2022-08-21.0389178,bE,1.53,16.885,14.561,0.026,5.439,0.129,g
2459814.61233,2022-08-23.1097519,bi,1.61,16.755,14.560,0.029,5.446,0.145,g
2459814.61357,2022-08-23.1109947,bi,1.56,16.799,14.542,0.027,5.539,0.139,g
2459814.61482,2022-08-23.1122436,bi,1.62,16.745,14.523,0.028,5.631,0.146,g
2459816.57475,2022-08-25.0723269,bE,1.48,16.874,14.524,0.025,5.628,0.130,g
2459816.57604,2022-08-25.0736116,bE,1.46,16.878,14.535,0.025,5.571,0.130,g
2459816.57732,2022-08-25.0749017,bE,1.43,16.907,14.558,0.025,5.453,0.126,g
2459818.53570,2022-08-27.0334267,bE,1.43,16.881,14.558,0.026,5.456,0.130,g
2459818.53699,2022-08-27.0347166,bE,1.49,16.881,14.528,0.025,5.604,0.129,g
2459818.53827,2022-08-27.0360024,bE,1.44,16.902,14.512,0.024,5.693,0.127,g
2459819.57472,2022-08-28.0725256,bE,1.43,16.882,14.611,0.027,5.196,0.130,g
2459819.57601,2022-08-28.0738240,bE,1.47,16.824,14.599,0.028,5.253,0.136,g
2459819.57729,2022-08-28.0751063,bE,1.42,16.897,14.562,0.025,5.438,0.128,g
2459820.72411,2022-08-29.2220256,bq,1.47,16.824,14.567,0.027,5.406,0.136,g
2459820.72536,2022-08-29.2232710,bq,1.41,16.827,14.614,0.028,5.181,0.136,g
2459820.72657,2022-08-29.2244814,bq,1.43,16.759,14.528,0.028,5.610,0.145,g
2459822.42229,2022-08-30.9203506,bm,2.30,16.154,14.547,0.050,5.514,0.251,g
2459822.42353,2022-08-30.9215898,bm,2.21,16.165,14.555,0.050,5.475,0.249,g
2459823.51756,2022-09-01.0157011,bi,1.56,16.759,14.526,0.028,5.620,0.144,g
2459823.51880,2022-09-01.0169429,bi,1.57,16.670,14.507,0.030,5.718,0.157,g
2459823.52004,2022-09-01.0181844,bi,1.62,16.691,14.516,0.029,5.675,0.154,g
2459825.81542,2022-09-03.3137531,bA,2.05,16.659,14.601,0.033,5.243,0.159,g
2459825.81668,2022-09-03.3150138,bA,2.04,16.755,14.525,0.028,5.624,0.145,g
2459825.81794,2022-09-03.3162731,bA,2.06,16.772,14.563,0.029,5.432,0.144,g
2459826.36662,2022-09-03.8650125,bm,1.58,16.030,14.674,0.063,4.899,0.281,g
2459826.36792,2022-09-03.8663008,bm,1.48,16.127,14.442,0.046,6.071,0.258,g
2459826.36916,2022-09-03.8675491,bm,1.47,16.057,14.482,0.051,5.849,0.275,g
2459827.59386,2022-09-05.0923516,bE,1.51,16.298,14.534,0.043,5.575,0.220,g
2459827.59514,2022-09-05.0936356,bE,1.49,16.321,14.606,0.045,5.217,0.216,g
2459827.59645,2022-09-05.0949393,bE,1.57,16.313,14.559,0.043,5.455,0.217,g
2459828.63181,2022-09-06.1303835,bE,1.45,16.074,14.552,0.054,5.485,0.271,g
2459828.63312,2022-09-06.1316956,bE,1.44,16.106,14.589,0.054,5.302,0.263,g
2459828.63439,2022-09-06.1329776,bE,1.43,16.110,14.554,0.052,5.473,0.262,g
2459829.63437,2022-09-07.1330396,bi,1.48,15.852,14.456,0.061,5.994,0.332,g
2459829.63562,2022-09-07.1342861,bi,1.48,15.777,14.419,0.063,6.201,0.356,g
2459829.63685,2022-09-07.1355175,bi,1.47,15.784,14.647,0.077,5.026,0.353,g
2459831.57895,2022-09-09.0777796,bE,1.46,16.012,14.464,0.053,5.949,0.286,g
2459831.58023,2022-09-09.0790658,bE,1.59,16.002,14.606,0.061,5.219,0.289,g
2459831.58153,2022-09-09.0803565,bE,1.48,16.021,14.611,0.060,5.199,0.284,g
2459833.57932,2022-09-11.0783253,bE,1.57,15.829,14.559,0.068,5.450,0.339,g
2459833.58061,2022-09-11.0796194,bE,1.62,15.921,14.689,0.070,4.835,0.311,g
2459833.58192,2022-09-11.0809229,bE,1.65,15.821,14.694,0.078,4.813,0.341,g
2459834.59969,2022-09-12.0987925,bi,1.49,15.982,14.636,0.063,5.078,0.294,g
2459834.60093,2022-09-12.1000359,bi,1.41,16.070,14.696,0.062,4.802,0.271,g
2459834.60218,2022-09-12.1012774,bi,1.46,15.935,14.414,0.054,6.229,0.308,g
2459835.69050,2022-09-13.1896917,bq,1.60,15.917,14.435,0.056,6.107,0.313,g
2459835.69173,2022-09-13.1909268,bq,1.51,16.043,14.592,0.058,5.290,0.279,g
2459835.69297,2022-09-13.1921567,bq,1.56,15.934,14.481,0.057,5.853,0.308,g
2459836.79154,2022-09-14.2908422,bA,2.01,17.004,14.535,0.022,5.570,0.116,g
2459836.79282,2022-09-14.2921121,bA,2.01,16.898,14.579,0.026,5.355,0.128,g
2459836.79407,2022-09-14.2933598,bA,2.01,16.857,14.593,0.027,5.283,0.132,g
2459838.77103,2022-09-16.2705015,bA,2.02,17.071,14.593,0.022,5.283,0.109,g
2459838.77229,2022-09-16.2717575,bA,2.02,16.965,14.569,0.024,5.402,0.120,g
2459838.77355,2022-09-16.2730216,bA,2.03,16.987,14.608,0.024,5.207,0.117,g
2459840.56749,2022-09-18.0671151,bi,1.50,16.637,14.601,0.033,5.247,0.161,g
2459840.56873,2022-09-18.0683554,bi,1.58,16.652,14.549,0.031,5.500,0.159,g
2459840.56997,2022-09-18.0695927,bi,1.52,16.620,14.529,0.032,5.602,0.164,g
2459842.72974,2022-09-20.2295587,bA,2.05,16.991,14.525,0.023,5.623,0.117,g
2459842.73100,2022-09-20.2308195,bA,2.05,16.976,14.561,0.024,5.440,0.119,g
2459842.73226,2022-09-20.2320745,bA,2.06,16.990,14.519,0.022,5.655,0.117,g
2459843.67060,2022-09-21.1705039,bq,1.51,16.749,14.557,0.029,5.459,0.146,g
2459843.67184,2022-09-21.1717409,bq,1.44,16.793,14.645,0.030,5.036,0.140,g
2459843.67306,2022-09-21.1729688,bq,1.48,16.857,14.602,0.027,5.238,0.132,g
2459844.32337,2022-09-21.8233391,bm,1.61,16.461,14.554,0.038,5.475,0.190,g
2459844.32461,2022-09-21.8245761,bm,1.58,16.367,14.453,0.037,6.012,0.207,g
2459844.32585,2022-09-21.8258143,bm,1.57,16.367,14.512,0.040,5.695,0.207,g
2459845.64931,2022-09-23.1493871,bq,1.46,16.726,14.603,0.031,5.235,0.149,g
2459845.65054,2022-09-23.1506181,bq,1.45,16.785,14.562,0.028,5.436,0.141,g
2459845.65177,2022-09-23.1518510,bq,1.44,16.777,14.570,0.029,5.400,0.142,g
2459846.66013,2022-09-24.1603048,bq,1.50,16.727,14.598,0.031,5.260,0.149,g
2459846.66136,2022-09-24.1615347,bq,1.48,16.801,14.596,0.029,5.266,0.139,g
2459846.66258,2022-09-24.1627555,bq,1.50,16.669,14.599,0.032,5.254,0.157,g
2459847.66801,2022-09-25.1682783,bq,1.49,16.733,14.576,0.030,5.365,0.148,g
2459847.66923,2022-09-25.1695060,bq,1.50,16.793,14.572,0.028,5.385,0.140,g
2459847.67046,2022-09-25.1707337,bq,1.42,16.734,14.598,0.031,5.259,0.148,g
2459850.73530,2022-09-28.2358460,bA,2.05,17.012,14.512,0.022,5.688,0.115,g
2459850.73658,2022-09-28.2371145,bA,2.06,16.940,14.531,0.024,5.593,0.122,g
2459850.73784,2022-09-28.2383787,bA,2.07,17.074,14.464,0.020,5.950,0.109,g
2459851.55657,2022-09-29.0571798,bi,1.48,16.648,14.490,0.030,5.806,0.160,g
2459851.55783,2022-09-29.0584368,bi,1.49,16.571,14.548,0.034,5.507,0.172,g
2459851.55906,2022-09-29.0596718,bi,1.48,16.593,14.537,0.033,5.564,0.168,g
2459852.55510,2022-09-30.0558,bE,1.47,16.738,14.582,0.030,5.336,0.147,g
2459852.55640,2022-09-30.0571009,bE,1.51,16.643,14.562,0.032,5.431,0.161,g
2459852.55770,2022-09-30.0583995,bE,1.43,16.764,14.551,0.028,5.487,0.144,g
2459853.55166,2022-10-01.0524547,bE,1.45,16.657,14.562,0.032,5.434,0.158,g
2459853.55296,2022-10-01.0537530,bE,1.45,16.553,14.526,0.034,5.618,0.174,g
2459853.55424,2022-10-01.0550300,bE,1.54,16.687,14.577,0.031,5.362,0.154,g
2459854.52656,2022-10-02.0274292,bi,1.55,16.509,14.568,0.037,5.406,0.182,g
2459854.52779,2022-10-02.0286666,bi,1.48,16.427,14.600,0.041,5.249,0.196,g
2459854.52903,2022-10-02.0299052,bi,1.52,16.356,14.547,0.041,5.512,0.209,g
2459855.54267,2022-10-03.0436390,bE,1.47,16.503,14.584,0.037,5.328,0.183,g
2459855.54397,2022-10-03.0449391,bE,1.48,16.387,14.511,0.039,5.698,0.203,g
2459855.54526,2022-10-03.0462315,bE,1.39,16.411,14.597,0.041,5.265,0.199,g
2459857.48574,2022-10-04.9868737,bi,1.53,16.064,14.665,0.060,4.941,0.273,g
2459857.48699,2022-10-04.9881245,bi,1.57,16.181,14.620,0.052,5.150,0.245,g
2459857.48823,2022-10-04.9893637,bi,2.01,16.094,14.490,0.050,5.808,0.266,g
2459858.28719,2022-10-05.7884004,bm,1.62,15.681,14.593,0.080,5.279,0.388,g
2459858.28843,2022-10-05.7896449,bm,1.67,15.805,14.512,0.067,5.694,0.346,g
2459858.28967,2022-10-05.7908879,bm,1.60,15.707,14.779,0.093,4.451,0.379,g
2459863.71705,2022-10-11.2187244,bA,2.02,15.204,14.683,0.136,4.859,0.603,g
2459863.71830,2022-10-11.2199723,bA,2.06,15.838,14.545,0.066,5.526,0.338,g
2459863.71957,2022-10-11.2212410,bA,2.05,16.200,14.579,0.049,5.349,0.242,g
2459867.70091,2022-10-15.2029129,bA,2.06,16.263,14.623,0.048,5.139,0.228,g
2459867.70217,2022-10-15.2041734,bA,2.05,16.448,14.579,0.039,5.350,0.192,g
2459867.70342,2022-10-15.2054278,bA,2.05,16.557,14.453,0.032,6.008,0.174,g
2459869.49445,2022-10-16.9966027,bi,1.45,16.400,14.623,0.043,5.136,0.201,g
2459869.49567,2022-10-16.9978398,bi,1.42,16.611,14.557,0.033,5.463,0.165,g
2459869.49693,2022-10-16.9990824,bi,1.49,16.450,14.517,0.037,5.670,0.192,g
2459870.49874,2022-10-18.0009745,bi,1.66,16.585,14.503,0.032,5.734,0.169,g
2459870.49998,2022-10-18.0022177,bi,1.64,16.459,14.489,0.036,5.813,0.190,g
2459870.50125,2022-10-18.0034807,bi,1.60,16.547,14.572,0.035,5.385,0.175,g
2459871.49577,2022-10-18.9980920,bi,2.43,16.248,14.505,0.044,5.728,0.232,g
2459871.49701,2022-10-18.9993254,bi,2.36,16.432,14.531,0.038,5.596,0.196,g
2459871.49823,2022-10-19.0005473,bi,2.32,16.453,14.519,0.037,5.658,0.192,g
2459872.48845,2022-10-19.9908462,bi,1.61,15.550,14.469,0.081,5.918,0.438,g
2459872.48970,2022-10-19.9920964,bi,1.48,15.826,14.628,0.073,5.115,0.340,g
2459872.49095,2022-10-19.9933487,bi,1.57,15.978,14.584,0.061,5.326,0.296,g
2459874.54832,2022-10-22.0508829,bq,2.32,16.060,14.515,0.053,5.677,0.276,g
2459874.54956,2022-10-22.0521190,bq,2.29,16.120,14.631,0.056,5.102,0.261,g
2459874.55078,2022-10-22.0533410,bq,2.27,16.337,14.639,0.047,5.062,0.215,g
2459876.57337,2022-10-24.0760862,bq,1.47,16.742,14.640,0.032,5.060,0.148,g
